,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,588,103.91156462585035,0.035791453,-16.906542,17.056173,7.162983,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,460,230.69565217391303,0.040806074,-12.610171,25.647623,8.690303,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,420,251.57142857142858,0.0367171,-12.510427,34.81606,10.449324,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,382,262.17277486910996,0.037605155,-13.914163,42.27978,10.631036,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,271,338.0811808118081,0.03158049,-12.231073,47.731537,11.858234,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,185,317.2972972972973,0.029650375,-12.121222,49.00592,13.895776,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,161,298.88198757763973,0.030527642,-12.871026,49.812626,17.506315,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,262,210.64885496183206,0.029999688,-10.378093,49.906773,15.935599,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,296,362.77027027027026,0.026345804,-9.88899,50.076336,18.576862,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,284,465.1056338028169,0.026182188,-9.598787,50.250565,16.15616,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,283,671.696113074205,0.03428183,-7.4529634,50.41671,17.1787,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,298,737.8523489932886,0.0435724,-9.18126,50.69035,18.265537,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,336,635.922619047619,0.049914304,-7.9048758,50.846806,17.019894,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,334,542.6946107784431,0.05747768,-7.4695625,51.170532,24.23889,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,321,451.30841121495325,0.054795805,-7.1172304,51.360535,24.80182,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,283,727.0318021201414,0.0564158,-8.290584,51.536106,26.902262,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,264,873.4848484848485,0.06167268,-8.992263,51.70076,29.460745,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,236,1180.635593220339,0.0633024,-9.010791,51.839134,32.503838,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,177,1364.9717514124293,0.06599612,-7.757,52.00723,35.664913,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,218,1509.2660550458716,0.07017231,-8.735561,52.12752,36.149334,ACN,T3,frostbite,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
