,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,192,2833.3333333333335,0.13583648204803467,-22.80093002319336,24.390403747558594,5.504303455352783,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,160,2631.25,0.10917633026838303,-9.729785919189453,20.840919494628906,4.946610927581787,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,157,2866.2420382165606,0.10459267348051071,-7.4497246742248535,19.229583740234375,7.027010440826416,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,152,2835.5263157894738,0.10433093458414078,-6.721540451049805,21.059505462646484,7.41193962097168,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,159,2943.396226415094,0.09935618191957474,-5.723529815673828,20.22496223449707,7.06796407699585,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,154,3337.6623376623374,0.09876327216625214,-4.796080112457275,20.563072204589844,5.950957298278809,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,148,3202.7027027027025,0.10153214633464813,-3.900085687637329,18.885971069335938,6.359141826629639,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,152,3282.8947368421054,0.09609825164079666,-3.412505865097046,16.19333839416504,6.334162712097168,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,150,3240.0,0.1046375185251236,-3.0949859619140625,14.605063438415527,5.328088760375977,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,107,4102.803738317757,0.10148682445287704,-2.7639873027801514,13.021403312683105,4.385666847229004,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,94,4574.468085106383,0.09667254984378815,-2.165771007537842,11.84075927734375,3.7928261756896973,ACN,T3,battlezone,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
