,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,394,341.24365482233503,0.03883754089474678,-19.335657119750977,21.96883201599121,8.89324951171875,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,421,433.9429928741093,0.05901070684194565,-8.073991775512695,16.546493530273438,7.6634602546691895,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,411,484.76885644768856,0.06807081401348114,-8.740360260009766,22.05896759033203,22.449377059936523,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,380,550.8157894736842,0.06629836559295654,-10.472550392150879,41.29553985595703,193.56590270996094,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,358,571.927374301676,0.07548805326223373,-12.915837287902832,48.36809539794922,547.9660034179688,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,350,591.1714285714286,0.08076710253953934,-18.866077423095703,49.80596923828125,847.988525390625,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,336,607.8869047619048,0.07636164873838425,-20.01828384399414,49.74617004394531,724.5341186523438,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,320,576.625,0.07517506927251816,-16.74480628967285,49.70116424560547,643.252685546875,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,311,597.8135048231511,0.06944633275270462,-18.6975154876709,49.78242492675781,357.5746765136719,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,308,629.1558441558442,0.06772679090499878,-15.798897743225098,49.681640625,579.28515625,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,307,717.9478827361563,0.07135093957185745,-12.683639526367188,49.532005310058594,446.1186218261719,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,295,718.8813559322034,0.06224637106060982,-13.312010765075684,49.19093704223633,657.7503051757812,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,291,761.5807560137457,0.06006164848804474,-14.76843547821045,49.40252685546875,407.4662170410156,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,271,790.590405904059,0.05891438201069832,-15.993515968322754,49.679603576660156,854.6202392578125,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,248,836.7741935483871,0.06630036979913712,-17.744585037231445,49.64288330078125,297.79345703125,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,242,858.4297520661157,0.06295740604400635,-18.71185874938965,49.656883239746094,291.21783447265625,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,243,855.0205761316872,0.059225499629974365,-20.65700912475586,49.59626388549805,240.05770874023438,ACN,T2,alien,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
