,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,447,44.51901565995526,0.039112646,-31.484455,35.753292,18.146265,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,275,55.63636363636363,0.041417442,-10.374894,33.715202,20.035044,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,162,116.9753086419753,0.04544793,-7.8928165,32.495583,17.236464,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,158,143.9873417721519,0.052756462,-5.437324,30.768208,34.679897,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,154,170.12987012987014,0.048533667,-4.9263206,32.690285,27.116377,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,148,167.22972972972974,0.042428717,-5.3059034,33.9747,33.348316,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,149,252.3489932885906,0.03718475,-7.096287,32.570328,43.25129,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,143,274.12587412587413,0.03582699,-10.765243,32.031918,43.15223,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,147,272.10884353741494,0.032296494,-12.8114805,29.962523,46.341537,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,138,346.7391304347826,0.033201423,-17.072807,29.998714,42.929077,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,139,292.80575539568343,0.029932788,-17.402197,29.809637,41.618168,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,140,351.7857142857143,0.029478459,-19.889753,30.448048,60.845818,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,134,313.8059701492537,0.030145887,-20.059666,30.550772,57.629135,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,136,331.9852941176471,0.030270793,-24.162733,30.539911,50.750397,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,128,340.625,0.029138396,-24.64001,30.403511,57.17748,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,135,327.77777777777777,0.028541794,-27.380323,29.764248,41.095467,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,131,413.74045801526717,0.029338006,-30.278198,29.803385,34.806496,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,129,403.48837209302326,0.027762363,-30.70614,29.264795,58.559036,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,125,530.8,0.028434912,-33.675827,29.611938,36.493034,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,125,428.0,0.027937796,-35.637436,28.062937,33.518578,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
20,20,5250000,train,116,553.448275862069,0.027912572,-37.170784,28.919529,35.579815,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
21,21,5500000,train,122,469.26229508196724,0.027864546,-36.574356,30.501266,35.21362,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
22,22,5750000,train,118,427.54237288135596,0.027120559,-39.015465,32.58414,31.627607,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
23,23,6000000,train,124,485.0806451612903,0.027453206,-37.300117,31.53042,33.483692,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
24,24,6250000,train,122,477.8688524590164,0.027446344,-37.904095,32.610844,41.696777,ACN,T2,jamesbond,18,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
