,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,673,255.86924219910847,0.08263841271400452,-16.97588348388672,43.93547058105469,26.443256378173828,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,488,505.327868852459,0.0976886972784996,-15.405184745788574,47.293785095214844,57.832157135009766,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,394,722.7791878172588,0.11260510236024857,-26.02218246459961,49.402889251708984,75.94844055175781,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,338,832.3224852071006,0.11288575083017349,-33.79109573364258,49.54458236694336,146.56822204589844,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,333,1005.9309309309309,0.10168923437595367,-34.58063888549805,49.87856674194336,91.26746368408203,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,331,849.6978851963746,0.0963059812784195,-41.55579376220703,50.0529670715332,138.2412109375,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,311,871.6237942122186,0.09488903731107712,-39.579959869384766,50.210514068603516,118.13190460205078,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,296,1242.3986486486488,0.09756078571081161,-43.01192092895508,50.380287170410156,184.60450744628906,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,286,1016.6083916083916,0.09700798243284225,-40.939231872558594,50.5699348449707,116.48946380615234,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,258,1345.639534883721,0.09417411684989929,-42.12501907348633,50.81245040893555,122.1229019165039,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,273,1268.5897435897436,0.0921710655093193,-37.116416931152344,51.071754455566406,94.100341796875,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,243,1850.7201646090534,0.09446904808282852,-40.15458679199219,51.40742111206055,79.19539642333984,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,234,2111.6452991452993,0.10220806300640106,-39.28430938720703,51.79998016357422,96.19125366210938,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,215,2618.6046511627906,0.10303609073162079,-36.50785827636719,52.30695724487305,217.66761779785156,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,216,2669.675925925926,0.1164257824420929,-37.59271240234375,52.83720779418945,92.8841781616211,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,226,2505.7522123893805,0.11899388581514359,-35.91560745239258,53.436309814453125,115.68101501464844,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,207,3771.376811594203,0.1263137012720108,-34.23661804199219,54.19065475463867,110.85548400878906,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,199,4106.407035175879,0.1331896185874939,-34.56691360473633,55.06792068481445,116.86531829833984,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,185,4129.72972972973,0.13944846391677856,-37.155357360839844,56.01176452636719,169.2314453125,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,193,3983.0310880829015,0.14411567151546478,-35.54492950439453,57.07712936401367,157.4398956298828,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
20,20,5250000,train,191,3767.670157068063,0.1457768678665161,-34.113258361816406,58.11900329589844,135.8587188720703,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
21,21,5500000,train,180,4253.055555555556,0.14037947356700897,-34.44136428833008,59.17487335205078,222.97059631347656,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
22,22,5750000,train,186,4254.704301075269,0.13914965093135834,-36.32265090942383,60.227535247802734,110.13589477539062,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
23,23,6000000,train,170,4869.85294117647,0.13676267862319946,-35.75339126586914,61.28047180175781,161.1399383544922,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
24,24,6250000,train,168,4589.583333333333,0.1371576189994812,-36.84451675415039,62.365779876708984,169.05401611328125,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
25,25,6500000,train,179,4400.139664804469,0.1369532346725464,-38.096004486083984,63.474639892578125,165.15957641601562,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
26,26,6750000,train,158,5453.797468354431,0.13529078662395477,-37.700077056884766,64.5973129272461,152.88925170898438,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
27,27,7000000,train,159,5511.792452830188,0.13608086109161377,-38.51567840576172,65.72984313964844,140.58578491210938,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
28,28,7250000,train,160,5586.25,0.1373623013496399,-40.27866744995117,66.88519287109375,245.99697875976562,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
29,29,7500000,train,168,5526.488095238095,0.1329103708267212,-40.19928741455078,68.05908966064453,178.48765563964844,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
30,30,7750000,train,152,6280.263157894737,0.1371123492717743,-40.44443893432617,69.23081970214844,236.3376007080078,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
31,31,8000000,train,158,5617.721518987341,0.1387050896883011,-42.14359664916992,70.44290161132812,151.28952026367188,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
32,32,8250000,train,153,6006.2091503267975,0.14004497230052948,-38.89521408081055,71.65066528320312,194.46554565429688,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
33,33,8500000,train,161,5675.155279503106,0.13413970172405243,-44.295047760009766,72.86656951904297,164.47515869140625,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
34,34,8750000,train,154,6267.857142857143,0.1319810152053833,-46.02216720581055,74.07280731201172,169.38601684570312,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
35,35,9000000,train,155,6545.806451612903,0.13324853777885437,-44.9188232421875,75.31809997558594,152.91981506347656,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
36,36,9250000,train,159,6266.823899371069,0.1372121274471283,-46.54488754272461,76.55489349365234,173.3037109375,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
37,37,9500000,train,151,7050.827814569537,0.1451052874326706,-50.08924865722656,77.81245422363281,203.6375732421875,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
38,38,9750000,train,153,7105.718954248366,0.14835460484027863,-51.92818069458008,79.1061019897461,225.4361114501953,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
39,39,10000000,train,147,7171.258503401361,0.1535353660583496,-51.518524169921875,80.4034652709961,217.746337890625,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
40,40,10250000,train,153,7511.928104575163,0.1511772722005844,-51.84916687011719,81.67503356933594,206.56520080566406,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
41,41,10500000,train,147,8132.8231292517,0.1503201723098755,-49.61077117919922,82.9759292602539,248.7715301513672,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
42,42,10750000,train,153,7527.287581699346,0.15727505087852478,-54.32987594604492,84.29261779785156,247.66268920898438,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
43,43,11000000,train,147,8151.190476190476,0.15577632188796997,-54.65773010253906,85.58216857910156,226.91268920898438,ACN,T3,qbert,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
