,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,233,2043.7768240343348,0.08352909982204437,-17.16268539428711,49.50978469848633,24.265974044799805,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,156,9805.76923076923,0.1918620467185974,-17.934303283691406,50.12087631225586,34.560569763183594,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,139,12256.834532374101,0.18477743864059448,-29.87384605407715,50.72283935546875,39.39998245239258,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,126,13969.047619047618,0.19246867299079895,-33.13615417480469,51.481136322021484,55.18748092651367,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,107,18967.28971962617,0.21068896353244781,-34.00374221801758,52.38043975830078,41.33208465576172,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,112,20825.89285714286,0.2287505716085434,-32.35867691040039,53.38511657714844,42.82252883911133,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,106,23344.33962264151,0.23588815331459045,-32.08909606933594,54.38698196411133,38.9669303894043,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,104,23841.346153846152,0.2565469741821289,-35.713680267333984,55.31760025024414,44.806095123291016,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,100,24909.0,0.26158860325813293,-33.20339584350586,56.21855545043945,39.49886703491211,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,98,25383.673469387755,0.28015485405921936,-34.468875885009766,57.006168365478516,51.23957061767578,ACN,T1,kungfumaster,14,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
