,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,100,2214.9,0.07993002980947495,-17.137685775756836,20.941783905029297,12.948955535888672,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,106,1942.1698113207547,0.04832633584737778,-10.113302230834961,23.143510818481445,7.5382304191589355,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,100,2234.8,0.05659233778715134,-8.275568962097168,22.85433006286621,8.586894989013672,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,95,2458.4210526315787,0.06527329236268997,-7.693744659423828,21.344955444335938,10.690483093261719,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,92,2559.6739130434785,0.07573921233415604,-8.413037300109863,19.61246109008789,11.805522918701172,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,84,2954.0476190476193,0.0882941484451294,-8.791116714477539,17.823755264282227,16.20457649230957,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,89,2646.9662921348313,0.10153871029615402,-9.063228607177734,16.79030418395996,16.669157028198242,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,90,2545.5555555555557,0.07784650474786758,-5.956099987030029,21.22748565673828,13.750053405761719,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,79,3204.9367088607596,0.06331980228424072,-5.805133819580078,26.6146297454834,10.156416893005371,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,80,3353.125,0.05225800350308418,-5.250527381896973,31.64264488220215,9.22850513458252,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,79,3564.5569620253164,0.05388956516981125,-6.470169544219971,33.07294464111328,9.038172721862793,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,74,3978.108108108108,0.05892913416028023,-7.212105751037598,31.01140785217285,10.148931503295898,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,71,4374.929577464789,0.0637086033821106,-7.931282043457031,31.10790252685547,10.199507713317871,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,75,4106.133333333333,0.06303805112838745,-8.08248233795166,31.193510055541992,9.710855484008789,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,70,4716.857142857143,0.06012710928916931,-9.206817626953125,32.32207489013672,11.648317337036133,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,68,5049.705882352941,0.05918839946389198,-8.660338401794434,34.14255142211914,12.197811126708984,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,67,5329.253731343284,0.058231420814991,-8.34881591796875,35.336700439453125,11.753653526306152,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,67,5527.910447761194,0.05509423464536667,-9.70013427734375,36.16636276245117,12.776191711425781,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,67,5767.462686567164,0.05174904689192772,-7.959569931030273,36.83317184448242,11.774877548217773,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,67,5717.462686567164,0.047730300575494766,-7.252270698547363,38.150917053222656,14.614029884338379,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
20,20,5250000,train,68,5856.911764705882,0.04642942175269127,-7.137739658355713,39.346763610839844,20.377683639526367,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
21,21,5500000,train,71,5711.12676056338,0.04557071626186371,-5.845841884613037,38.988067626953125,17.892929077148438,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
22,22,5750000,train,69,5845.217391304348,0.04638834297657013,-6.413546562194824,39.03208923339844,15.85593032836914,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
23,23,6000000,train,68,6118.529411764706,0.044542256742715836,-6.635385990142822,39.88334274291992,13.54153060913086,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
24,24,6250000,train,66,6352.727272727273,0.04293178766965866,-6.935422420501709,40.423038482666016,14.984914779663086,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
25,25,6500000,train,68,6041.764705882353,0.04310564324259758,-7.1557440757751465,41.873722076416016,15.147234916687012,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
26,26,6750000,train,68,6258.970588235294,0.04374849051237106,-9.569366455078125,41.80219650268555,14.46093463897705,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
27,27,7000000,train,66,6427.878787878788,0.04175708442926407,-10.388041496276855,41.54866027832031,17.13738441467285,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
28,28,7250000,train,65,6686.923076923077,0.04296513646841049,-10.375767707824707,41.74390411376953,18.359350204467773,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
29,29,7500000,train,68,6309.411764705882,0.043160125613212585,-12.948987007141113,41.62158203125,22.062570571899414,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
30,30,7750000,train,60,7258.666666666667,0.04341347515583038,-12.748973846435547,42.8192138671875,20.734342575073242,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
31,31,8000000,train,66,6535.30303030303,0.041394077241420746,-14.16122055053711,42.43822479248047,22.869770050048828,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
32,32,8250000,train,64,6869.53125,0.040459249168634415,-14.971238136291504,42.696712493896484,24.52423858642578,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
33,33,8500000,train,62,7083.709677419355,0.03985261172056198,-15.932501792907715,41.98426055908203,26.044368743896484,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
34,34,8750000,train,63,7051.428571428572,0.04177089035511017,-19.317399978637695,42.026119232177734,23.336902618408203,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
35,35,9000000,train,63,7088.0952380952385,0.040577232837677,-17.80832862854004,42.413238525390625,20.58535385131836,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
36,36,9250000,train,62,7314.8387096774195,0.04004811495542526,-18.50594139099121,42.409603118896484,21.45171356201172,ACN,T2,namethisgame,6,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
