,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,75,0.02666666666666667,0.006384269334375858,-40.4722900390625,38.31250762939453,17.455184936523438,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,75,2.8533333333333335,0.004749470390379429,-25.20718765258789,35.877140045166016,5.14841365814209,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,75,6.44,0.005771497264504433,-22.037551879882812,34.60769271850586,5.009403228759766,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,75,4.293333333333333,0.007307827938348055,-17.50263786315918,31.352283477783203,4.733848571777344,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,75,17.173333333333332,0.008841914124786854,-14.11754035949707,28.43239974975586,7.929660797119141,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,75,88.53333333333333,0.009999684058129787,-11.68902587890625,25.442180633544922,5.166689395904541,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,74,122.12162162162163,0.009147060103714466,-9.981915473937988,22.825101852416992,6.74900484085083,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,64,184.671875,0.009884567931294441,-8.545846939086914,21.97102928161621,7.0321044921875,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,42,348.95238095238096,0.011154565960168839,-7.264624118804932,20.572322845458984,11.821006774902344,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,39,394.02564102564105,0.01087181456387043,-5.635227680206299,18.73264503479004,15.573555946350098,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,39,417.0,0.010674169287085533,-5.46840238571167,16.88029670715332,15.812345504760742,ACN,T1,enduro,9,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
