,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,153,2765.359477124183,0.11802809685468674,-22.988643646240234,27.859830856323242,11.559709548950195,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,165,1161.8181818181818,0.09717955440282822,-12.748964309692383,26.592967987060547,16.989551544189453,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,175,1429.7142857142858,0.10208231210708618,-11.291729927062988,25.3011531829834,24.644704818725586,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,179,1215.0837988826815,0.10555929690599442,-9.653733253479004,23.525514602661133,25.970495223999023,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,174,1271.83908045977,0.10091736912727356,-8.066139221191406,23.095247268676758,26.705501556396484,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,172,1145.3488372093022,0.1000114381313324,-6.245872974395752,22.716279983520508,17.723081588745117,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,193,1555.958549222798,0.07855565845966339,-5.270391464233398,31.695472717285156,12.148356437683105,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,246,1171.9512195121952,0.07267960906028748,-5.052829742431641,38.50580596923828,13.97889232635498,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,301,1000.0,0.07128375768661499,-5.413880348205566,39.11857223510742,15.346627235412598,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,241,1404.5643153526971,0.06850241869688034,-5.235809326171875,36.77714157104492,16.801950454711914,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,217,1511.0599078341013,0.0711962878704071,-4.410768032073975,36.86880874633789,17.73712158203125,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,225,1384.888888888889,0.06861928850412369,-3.9497127532958984,36.156490325927734,19.415599822998047,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,233,1559.2274678111587,0.07094423472881317,-3.1765618324279785,33.56440353393555,21.747066497802734,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,272,1410.6617647058824,0.0735606849193573,-3.0114314556121826,32.621856689453125,24.470291137695312,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,278,1628.7769784172663,0.07846138626337051,-3.0500380992889404,32.31168746948242,22.377662658691406,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,276,1760.144927536232,0.08108365535736084,-3.318286418914795,37.789649963378906,30.43916130065918,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,275,1916.3636363636363,0.08421095460653305,-5.075263977050781,45.04901123046875,29.000661849975586,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,263,2057.0342205323195,0.08774931728839874,-6.744262218475342,47.80058288574219,41.87646484375,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,243,2300.8230452674898,0.09200155735015869,-8.709653854370117,49.18037414550781,38.74259948730469,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,245,2328.9795918367345,0.09502498805522919,-7.957698345184326,49.19078063964844,38.74020767211914,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
20,20,5250000,train,225,2719.1111111111113,0.09856970608234406,-8.030350685119629,49.119178771972656,43.3652458190918,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
21,21,5500000,train,229,2940.174672489083,0.09801335632801056,-10.082086563110352,48.977943420410156,35.23393630981445,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
22,22,5750000,train,217,2958.064516129032,0.09997671842575073,-11.851455688476562,49.226898193359375,36.623443603515625,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
23,23,6000000,train,210,3149.0476190476193,0.10170995444059372,-12.500544548034668,49.242923736572266,48.786705017089844,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
24,24,6250000,train,209,3381.818181818182,0.10666102916002274,-14.360276222229004,49.443153381347656,44.065460205078125,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
25,25,6500000,train,230,2907.391304347826,0.10440997779369354,-15.286004066467285,49.42509460449219,38.77801513671875,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
26,26,6750000,train,242,2892.9752066115702,0.10955726355314255,-16.224830627441406,49.53333282470703,51.21031951904297,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
27,27,7000000,train,205,3466.829268292683,0.10950681567192078,-17.641904830932617,49.52482223510742,57.67976379394531,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
28,28,7250000,train,206,3660.6796116504856,0.11299240589141846,-14.373213768005371,49.45299530029297,45.610984802246094,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
29,29,7500000,train,206,3404.854368932039,0.11468401551246643,-15.173881530761719,49.4643669128418,57.385498046875,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
30,30,7750000,train,194,3610.3092783505153,0.11459816247224808,-16.26030158996582,49.48014450073242,61.6072998046875,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
31,31,8000000,train,193,3910.3626943005183,0.118008553981781,-15.170132637023926,49.56805419921875,50.31557083129883,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
32,32,8250000,train,193,3962.1761658031087,0.11588162928819656,-16.716751098632812,49.53981399536133,48.0422248840332,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
33,33,8500000,train,216,3563.425925925926,0.11676152050495148,-16.775606155395508,49.48242950439453,50.37623596191406,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
34,34,8750000,train,203,3863.054187192118,0.11759254336357117,-17.15251350402832,49.62390899658203,42.75196838378906,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
35,35,9000000,train,204,3860.7843137254904,0.1180998682975769,-16.694623947143555,49.62766647338867,53.17395782470703,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
36,36,9250000,train,204,3680.392156862745,0.11977708339691162,-16.779714584350586,49.62588882446289,43.2293701171875,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
37,37,9500000,train,202,3859.90099009901,0.1204666867852211,-17.058879852294922,49.641136169433594,45.30949783325195,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
38,38,9750000,train,199,3889.4472361809044,0.11836783587932587,-16.406816482543945,49.63697814941406,53.53504943847656,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
39,39,10000000,train,193,4016.580310880829,0.11916546523571014,-14.847530364990234,49.63733673095703,43.45960235595703,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
40,40,10250000,train,186,4379.032258064516,0.11923292279243469,-15.350358009338379,49.657203674316406,62.401512145996094,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
41,41,10500000,train,189,4299.4708994709,0.11891966313123703,-15.6128511428833,49.632991790771484,65.15470123291016,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
42,42,10750000,train,184,4139.130434782609,0.11862771958112717,-16.48953628540039,49.659996032714844,74.13768005371094,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
43,43,11000000,train,188,4109.574468085107,0.12236440926790237,-16.845909118652344,49.674564361572266,64.52787780761719,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
44,44,11250000,train,192,4094.2708333333335,0.11543978005647659,-19.437143325805664,49.66654586791992,70.52125549316406,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
45,45,11500000,train,194,4161.340206185567,0.11564487963914871,-19.309221267700195,49.668392181396484,57.81264877319336,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
46,46,11750000,train,199,4117.587939698493,0.11703559011220932,-15.617942810058594,49.66457748413086,38.71784210205078,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
47,47,12000000,train,183,4251.366120218579,0.12361745536327362,-16.867525100708008,49.641197204589844,67.15729522705078,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
48,48,12250000,train,184,4164.130434782609,0.1155366450548172,-16.358734130859375,49.65513229370117,74.3717269897461,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
49,49,12500000,train,183,4160.6557377049185,0.11750424653291702,-15.537223815917969,49.658199310302734,54.822200775146484,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
50,50,12750000,train,187,4109.625668449198,0.11566620320081711,-17.08460807800293,49.656829833984375,57.47235107421875,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
51,51,13000000,train,185,3997.837837837838,0.11613406985998154,-15.340994834899902,49.659446716308594,53.565162658691406,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
52,52,13250000,train,185,4072.4324324324325,0.11329492181539536,-13.785346984863281,49.67464828491211,55.07596206665039,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
53,53,13500000,train,181,4070.718232044199,0.11758818477392197,-14.67730712890625,49.67013931274414,50.06113052368164,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
54,54,13750000,train,182,4240.659340659341,0.11624329537153244,-14.879836082458496,49.663177490234375,102.3646011352539,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
55,55,14000000,train,181,4360.2209944751385,0.1157015934586525,-17.769046783447266,49.65305709838867,72.47113800048828,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
56,56,14250000,train,186,4125.806451612903,0.11276692152023315,-16.339370727539062,49.65510559082031,82.80591583251953,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
57,57,14500000,train,189,4195.238095238095,0.11799756437540054,-14.309118270874023,49.65214157104492,68.09879302978516,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
58,58,14750000,train,179,4344.692737430168,0.119498610496521,-14.140786170959473,49.674652099609375,52.269554138183594,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
59,59,15000000,train,177,4490.395480225989,0.11835197359323502,-14.53260612487793,49.66904830932617,61.252620697021484,ACN,T1,timepilot,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
