,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,1295,1.5675675675675675,0.025079529732465744,-20.881147384643555,22.051931381225586,69.2447509765625,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,864,4.655092592592593,0.01042909175157547,-8.249701499938965,16.014572143554688,7.867506504058838,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,487,11.318275154004107,0.00803330261260271,-7.386661052703857,14.153951644897461,2.8280017375946045,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,411,14.931873479318735,0.007133063394576311,-5.261825084686279,10.768198013305664,4.125242233276367,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,358,18.885474860335197,0.006164526101201773,-4.513828754425049,8.813933372497559,7.673763275146484,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,311,23.974276527331188,0.006956339348107576,-3.5400302410125732,7.4601149559021,8.567327499389648,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,280,29.460714285714285,0.007041319739073515,-2.5033140182495117,7.011251926422119,7.252871513366699,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,253,35.6205533596838,0.0069756112061440945,-1.9456472396850586,6.935777187347412,6.5953474044799805,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,227,42.74008810572687,0.008150803856551647,-2.181936502456665,7.379057884216309,8.620804786682129,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,210,49.804761904761904,0.008565235882997513,-2.3647172451019287,7.5707197189331055,9.148491859436035,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,199,57.70854271356784,0.008643608540296555,-2.8187131881713867,8.136582374572754,14.696150779724121,ACN,T3,breakout,4,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
