,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,414,8.084541062801932,0.018844816833734512,-18.960336685180664,17.80238151550293,12.990462303161621,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,333,38.309309309309306,0.012521475553512573,-9.677218437194824,13.709169387817383,3.4465973377227783,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,299,51.90635451505017,0.013520810753107071,-8.34933853149414,13.34226131439209,4.330313205718994,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,302,70.17880794701986,0.015048324130475521,-7.116118907928467,11.945775032043457,4.5599446296691895,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,257,76.3385214007782,0.01612280122935772,-6.508427143096924,11.492871284484863,4.478229999542236,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,256,82.4296875,0.015467607416212559,-5.6897454261779785,11.662578582763672,4.784597873687744,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,249,71.14859437751004,0.01634356938302517,-4.428422451019287,11.910601615905762,5.5175395011901855,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,250,86.68,0.01573995128273964,-3.6997900009155273,11.702729225158691,5.010543346405029,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,236,107.75847457627118,0.015426560305058956,-3.445394277572632,12.13739013671875,4.381838321685791,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,209,118.06698564593302,0.01622568815946579,-4.278785228729248,12.383758544921875,4.393039226531982,ACN,T1,amidar,10,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
