,iteration,total_steps,phase,episodes,avg_return,avg_loss,supp_min,supp_max,norm_max,Agent,tag,game,actions,explore steps,start epsilon,final epsilon,target update period,gamma,learning rate,adam epsilon,mem size,prefill size,max episode steps,intensity,repeat action probability,batch size,batch prefetch size,training phase steps,eval phase steps,evaluation epsilon,scaling epsilon,noop actions,atoms,warmup iterations
0,0,250000,train,131,10.106870229007633,0.012251964770257473,-24.414058685302734,24.481115341186523,5.632386684417725,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
1,1,500000,train,21,4.904761904761905,0.004113837145268917,-13.410941123962402,19.166316986083984,1.2682304382324219,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
2,2,750000,train,216,15.657407407407407,0.003286037128418684,-10.288864135742188,16.376220703125,1.2854671478271484,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
3,3,1000000,train,110,47.554545454545455,0.0034881376195698977,-7.905332088470459,13.246397018432617,1.4653340578079224,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
4,4,1250000,train,60,62.06666666666667,0.002904582768678665,-6.853213310241699,11.333630561828613,1.7558141946792603,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
5,5,1500000,train,24,36.083333333333336,0.002895608777180314,-6.402049541473389,9.774238586425781,1.7197943925857544,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
6,6,1750000,train,29,74.86206896551724,0.002854434307664633,-5.51034688949585,7.884576797485352,1.5883729457855225,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
7,7,2000000,train,27,88.74074074074075,0.0023251043166965246,-4.680490970611572,6.469877243041992,1.706647276878357,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
8,8,2250000,train,18,97.33333333333333,0.002040577819570899,-3.52567720413208,6.057063102722168,1.4487528800964355,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
9,9,2500000,train,15,94.06666666666666,0.0017396858893334866,-2.837038278579712,6.383352756500244,1.6208778619766235,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
10,10,2750000,train,56,86.07142857142857,0.0017942753620445728,-2.4632375240325928,6.582234859466553,1.4125075340270996,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
11,11,3000000,train,30,91.96666666666667,0.0020127862226217985,-2.116940975189209,6.484974384307861,1.5518262386322021,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
12,12,3250000,train,24,93.08333333333333,0.0019140213262289762,-1.9773821830749512,6.565861701965332,1.6419391632080078,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
13,13,3500000,train,20,90.55,0.0020247665233910084,-1.7429267168045044,6.483087062835693,2.0555882453918457,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
14,14,3750000,train,19,96.26315789473684,0.0018643500516191125,-1.436962604522705,6.517293930053711,1.8521851301193237,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
15,15,4000000,train,22,103.63636363636364,0.001596197485923767,-1.1969619989395142,6.597441673278809,1.6707828044891357,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
16,16,4250000,train,22,90.4090909090909,0.0015553913544863462,-0.9695768356323242,6.37884521484375,1.6930841207504272,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
17,17,4500000,train,19,72.10526315789474,0.0016436504665762186,-1.0535627603530884,6.642003059387207,1.7197186946868896,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
18,18,4750000,train,12,107.33333333333333,0.0015021087601780891,-0.8766826391220093,6.567741394042969,1.8676512241363525,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
19,19,5000000,train,11,109.0909090909091,0.0013081025099381804,-0.8114450573921204,6.440448760986328,1.528249740600586,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
20,20,5250000,train,27,88.96296296296296,0.0011942372657358646,-0.7254528403282166,6.733306884765625,1.539313793182373,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
21,21,5500000,train,49,80.93877551020408,0.0012862265575677156,-0.7765292525291443,6.78465461730957,1.7449733018875122,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
22,22,5750000,train,33,90.21212121212122,0.001732192700728774,-1.005007028579712,6.726955413818359,1.9302287101745605,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
23,23,6000000,train,30,88.23333333333333,0.0016556098125874996,-1.0365947484970093,6.452743053436279,1.9527801275253296,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
24,24,6250000,train,31,84.38709677419355,0.0018879389390349388,-1.077203631401062,6.385809421539307,1.7445417642593384,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
25,25,6500000,train,11,117.36363636363636,0.001759904669597745,-1.1075977087020874,6.2408952713012695,1.7680410146713257,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
26,26,6750000,train,13,93.23076923076923,0.0013214190257713199,-0.8731883764266968,6.120192527770996,1.51303231716156,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
27,27,7000000,train,21,88.42857142857143,0.0013287380570545793,-0.8425702452659607,6.324729919433594,1.9156901836395264,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
28,28,7250000,train,18,99.22222222222223,0.0011627263156697154,-0.8835844397544861,6.265555381774902,1.7814761400222778,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
29,29,7500000,train,29,79.13793103448276,0.001170355244539678,-1.0200340747833252,6.361490249633789,1.5464600324630737,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
30,30,7750000,train,35,86.05714285714286,0.0013107974082231522,-1.0472979545593262,6.352695941925049,1.6013920307159424,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
31,31,8000000,train,17,99.52941176470588,0.0013833849225193262,-0.9796367883682251,6.767656326293945,1.615166187286377,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
32,32,8250000,train,10,105.9,0.0013064569793641567,-0.9979314208030701,7.110103607177734,1.902636170387268,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
33,33,8500000,train,12,107.25,0.0012998887104913592,-0.8685672879219055,7.783279895782471,1.5909440517425537,ACN,T1,tutankham,8,250000,1.0,0.01,8000,0.99,5e-05,0.0003125,1000000,20000,27000,8,0.25,32,8,250000,0,0.001,0.001,30,32,0
